OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
M,mujets,up_pileup,5,0.0,2.5,50,70,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0022768769413232803 
M,mujets,up_pileup,5,0.0,2.5,70,100,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0033224618528038263 
M,mujets,up_pileup,5,0.0,2.5,100,140,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0015119989402592182 
M,mujets,up_pileup,5,0.0,2.5,140,200,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+-0.0034148413687944412 
M,mujets,up_pileup,5,0.0,2.5,200,300,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+-0.00030677273753099144 
M,mujets,up_pileup,5,0.0,2.5,300,600,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+9.3473303422797471e-05 
M,mujets,up_pileup,5,0.0,2.5,600,1000,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0007785245543345809 
M,mujets,up_statistic,4,0.0,2.5,20,30,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.054167643189430237 
M,mujets,up_statistic,4,0.0,2.5,30,50,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.025047667324542999 
M,mujets,up_statistic,4,0.0,2.5,50,70,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.017132209613919258 
M,mujets,up_statistic,4,0.0,2.5,70,100,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.020659727975726128 
M,mujets,up_statistic,4,0.0,2.5,100,140,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.027649622410535812 
M,mujets,up_statistic,4,0.0,2.5,140,200,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.025549836456775665 
M,mujets,up_statistic,4,0.0,2.5,200,300,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.041022270917892456 
M,mujets,up_statistic,4,0.0,2.5,300,600,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.046747319400310516 
M,mujets,up_statistic,4,0.0,2.5,600,1000,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.32062917947769165 
M,mujets,up_statistic,5,0.0,2.5,20,30,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.018055880442261696 
M,mujets,up_statistic,5,0.0,2.5,30,50,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0083492221310734749 
M,mujets,up_statistic,5,0.0,2.5,50,70,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0057107363827526569 
M,mujets,up_statistic,5,0.0,2.5,70,100,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0068865758366882801 
M,mujets,up_statistic,5,0.0,2.5,100,140,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0092165404930710793 
M,mujets,up_statistic,5,0.0,2.5,140,200,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0085166124626994133 
M,mujets,up_statistic,5,0.0,2.5,200,300,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.013674089685082436 
M,mujets,up_statistic,5,0.0,2.5,300,600,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.015582440420985222 
M,mujets,up_statistic,5,0.0,2.5,600,1000,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.10687639564275742 
M,mujets,up_type3,4,0.0,2.5,20,30,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.091892030007079045 
M,mujets,up_type3,4,0.0,2.5,30,50,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.029195841302052942 
M,mujets,up_type3,4,0.0,2.5,50,70,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.043194470049341335 
M,mujets,up_type3,4,0.0,2.5,70,100,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.068846637929936408 
M,mujets,up_type3,4,0.0,2.5,100,140,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.098625086195215886 
M,mujets,up_type3,4,0.0,2.5,140,200,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.20354493573879481 
M,mujets,up_type3,4,0.0,2.5,200,300,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.1984594804988882 
M,mujets,up_type3,4,0.0,2.5,300,600,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.11044007208961132 
M,mujets,up_type3,4,0.0,2.5,600,1000,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.11155182478622259 
M,mujets,up_type3,5,0.0,2.5,20,30,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.030630677110287226 
M,mujets,up_type3,5,0.0,2.5,30,50,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.0097319474498762035 
M,mujets,up_type3,5,0.0,2.5,50,70,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.014398157427980446 
M,mujets,up_type3,5,0.0,2.5,70,100,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.022948878713674854 
M,mujets,up_type3,5,0.0,2.5,100,140,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.032875028815339734 
M,mujets,up_type3,5,0.0,2.5,140,200,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.06784831438002327 
M,mujets,up_type3,5,0.0,2.5,200,300,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.066153160292481902 
M,mujets,up_type3,5,0.0,2.5,300,600,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.036813358451110549 
M,mujets,up_type3,5,0.0,2.5,600,1000,0,1,0.991952+2.83209e-06*log(x+19)*log(x+18)*(3-52.4285*log(x+18))+0.037183926879117958 
M,comb,central,4,0.0,2.5,20,1000,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18)) 
M,comb,central,5,0.0,2.5,20,1000,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18)) 
M,comb,down,4,0.0,2.5,20,30,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.10731722414493561 
M,comb,down,4,0.0,2.5,30,50,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.033664368093013763 
M,comb,down,4,0.0,2.5,50,70,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.033350341022014618 
M,comb,down,4,0.0,2.5,70,100,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.033274076879024506 
M,comb,down,4,0.0,2.5,100,140,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.032807767391204834 
M,comb,down,4,0.0,2.5,140,200,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.035370942205190659 
M,comb,down,4,0.0,2.5,200,300,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.078841224312782288 
M,comb,down,4,0.0,2.5,300,600,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.11080031096935272 
M,comb,down,4,0.0,2.5,600,1000,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.32859256863594055 
M,comb,down,5,0.0,2.5,20,30,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.035772409290075302 
M,comb,down,5,0.0,2.5,30,50,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.011221455410122871 
M,comb,down,5,0.0,2.5,50,70,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.011116780340671539 
M,comb,down,5,0.0,2.5,70,100,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.011091358959674835 
M,comb,down,5,0.0,2.5,100,140,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.010935922153294086 
M,comb,down,5,0.0,2.5,140,200,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.011790313757956028 
M,comb,down,5,0.0,2.5,200,300,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.026280408725142479 
M,comb,down,5,0.0,2.5,300,600,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.036933436989784241 
M,comb,down,5,0.0,2.5,600,1000,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.10953085869550705 
M,comb,down_fsr,4,0.0,2.5,20,30,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0039754700846970081 
M,comb,down_fsr,4,0.0,2.5,30,50,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0049917553551495075 
M,comb,down_fsr,4,0.0,2.5,50,70,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0040625301189720631 
M,comb,down_fsr,4,0.0,2.5,70,100,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0020540975965559483 
M,comb,down_fsr,4,0.0,2.5,100,140,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0023487627040594816 
M,comb,down_fsr,4,0.0,2.5,140,200,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0024773157201707363 
M,comb,down_fsr,4,0.0,2.5,200,300,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.019928501918911934 
M,comb,down_fsr,4,0.0,2.5,300,600,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0022281263954937458 
M,comb,down_fsr,4,0.0,2.5,600,1000,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -8.620340668130666e-05 
M,comb,down_fsr,5,0.0,2.5,20,30,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0013251566560938954 
M,comb,down_fsr,5,0.0,2.5,30,50,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0016639184905216098 
M,comb,down_fsr,5,0.0,2.5,50,70,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0013541766675189137 
M,comb,down_fsr,5,0.0,2.5,70,100,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.00068469916004687548 
M,comb,down_fsr,5,0.0,2.5,100,140,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00078292092075571418 
M,comb,down_fsr,5,0.0,2.5,140,200,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.00082577188732102513 
M,comb,down_fsr,5,0.0,2.5,200,300,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0066428338177502155 
M,comb,down_fsr,5,0.0,2.5,300,600,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00074270879849791527 
M,comb,down_fsr,5,0.0,2.5,600,1000,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -2.8734470106428489e-05 
M,comb,down_hdamp,4,0.0,2.5,20,30,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0020463543478399515 
M,comb,down_hdamp,4,0.0,2.5,30,50,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0019913569558411837 
M,comb,down_hdamp,4,0.0,2.5,50,70,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0029502406250685453 
M,comb,down_hdamp,4,0.0,2.5,70,100,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0030348841100931168 
M,comb,down_hdamp,4,0.0,2.5,100,140,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0024901402648538351 
M,comb,down_hdamp,4,0.0,2.5,140,200,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00049579294864088297 
M,comb,down_hdamp,4,0.0,2.5,200,300,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00084933493053540587 
M,comb,down_hdamp,4,0.0,2.5,300,600,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.00095961947226896882 
M,comb,down_hdamp,4,0.0,2.5,600,1000,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.00034889922244474292 
M,comb,down_hdamp,5,0.0,2.5,20,30,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00068211811594665051 
M,comb,down_hdamp,5,0.0,2.5,30,50,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00066378567134961486 
M,comb,down_hdamp,5,0.0,2.5,50,70,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00098341354168951511 
M,comb,down_hdamp,5,0.0,2.5,70,100,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0010116280755028129 
M,comb,down_hdamp,5,0.0,2.5,100,140,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00083004677435383201 
M,comb,down_hdamp,5,0.0,2.5,140,200,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00016526432591490448 
M,comb,down_hdamp,5,0.0,2.5,200,300,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00028311164351180196 
M,comb,down_hdamp,5,0.0,2.5,300,600,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.00031987315742298961 
M,comb,down_hdamp,5,0.0,2.5,600,1000,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0001162997359642759 
M,comb,down_isr,4,0.0,2.5,20,30,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00094815267948433757 
M,comb,down_isr,4,0.0,2.5,30,50,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.00024062090960796922 
M,comb,down_isr,4,0.0,2.5,50,70,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0010618172818794847 
M,comb,down_isr,4,0.0,2.5,70,100,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0036567933857440948 
M,comb,down_isr,4,0.0,2.5,100,140,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0004548561992123723 
M,comb,down_isr,4,0.0,2.5,140,200,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.010704342275857925 
M,comb,down_isr,4,0.0,2.5,200,300,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.022450685501098633 
M,comb,down_isr,4,0.0,2.5,300,600,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0068380334414541721 
M,comb,down_isr,4,0.0,2.5,600,1000,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0010496007744222879 
M,comb,down_isr,5,0.0,2.5,20,30,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00031605089316144586 
M,comb,down_isr,5,0.0,2.5,30,50,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -8.0206969869323075e-05 
M,comb,down_isr,5,0.0,2.5,50,70,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.00035393910366110504 
M,comb,down_isr,5,0.0,2.5,70,100,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0012189311673864722 
M,comb,down_isr,5,0.0,2.5,100,140,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00015161873307079077 
M,comb,down_isr,5,0.0,2.5,140,200,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0035681142471730709 
M,comb,down_isr,5,0.0,2.5,200,300,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0074835619889199734 
M,comb,down_isr,5,0.0,2.5,300,600,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.002279344480484724 
M,comb,down_isr,5,0.0,2.5,600,1000,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00034986692480742931 
M,comb,down_jer,4,0.0,2.5,20,30,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0041226707398891449 
M,comb,down_jer,4,0.0,2.5,30,50,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.00046799692790955305 
M,comb,down_jer,4,0.0,2.5,50,70,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0028180903755128384 
M,comb,down_jer,4,0.0,2.5,70,100,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0053603369742631912 
M,comb,down_jer,4,0.0,2.5,100,140,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.00669875368475914 
M,comb,down_jer,4,0.0,2.5,140,200,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0066199610009789467 
M,comb,down_jer,4,0.0,2.5,200,300,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.013814801350235939 
M,comb,down_jer,4,0.0,2.5,300,600,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.00021610432304441929 
M,comb,down_jer,4,0.0,2.5,600,1000,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.00089909904636442661 
M,comb,down_jer,5,0.0,2.5,20,30,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0013742236187681556 
M,comb,down_jer,5,0.0,2.5,30,50,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.00015599897596985102 
M,comb,down_jer,5,0.0,2.5,50,70,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.00093936349730938673 
M,comb,down_jer,5,0.0,2.5,70,100,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0017867789138108492 
M,comb,down_jer,5,0.0,2.5,100,140,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0022329178173094988 
M,comb,down_jer,5,0.0,2.5,140,200,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0022066535893827677 
M,comb,down_jer,5,0.0,2.5,200,300,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0046049337834119797 
M,comb,down_jer,5,0.0,2.5,300,600,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -7.2034774348139763e-05 
M,comb,down_jer,5,0.0,2.5,600,1000,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.00029969969182275236 
M,comb,down_jes,4,0.0,2.5,20,30,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.026954451575875282 
M,comb,down_jes,4,0.0,2.5,30,50,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0024859036784619093 
M,comb,down_jes,4,0.0,2.5,50,70,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0033351697493344545 
M,comb,down_jes,4,0.0,2.5,70,100,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.00082659907639026642 
M,comb,down_jes,4,0.0,2.5,100,140,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.00058211991563439369 
M,comb,down_jes,4,0.0,2.5,140,200,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00051392626482993364 
M,comb,down_jes,4,0.0,2.5,200,300,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0016972892917692661 
M,comb,down_jes,4,0.0,2.5,300,600,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0064374739304184914 
M,comb,down_jes,4,0.0,2.5,600,1000,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.01059817336499691 
M,comb,down_jes,5,0.0,2.5,20,30,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0089848171919584274 
M,comb,down_jes,5,0.0,2.5,30,50,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00082863454008474946 
M,comb,down_jes,5,0.0,2.5,50,70,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0011117232497781515 
M,comb,down_jes,5,0.0,2.5,70,100,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.00027553303516469896 
M,comb,down_jes,5,0.0,2.5,100,140,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.00019403996702749282 
M,comb,down_jes,5,0.0,2.5,140,200,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00017130875494331121 
M,comb,down_jes,5,0.0,2.5,200,300,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00056576309725642204 
M,comb,down_jes,5,0.0,2.5,300,600,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.002145824721083045 
M,comb,down_jes,5,0.0,2.5,600,1000,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00353272445499897 
M,comb,down_pileup,4,0.0,2.5,20,30,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.017248934134840965 
M,comb,down_pileup,4,0.0,2.5,30,50,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.010883106850087643 
M,comb,down_pileup,4,0.0,2.5,50,70,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.004225519485771656 
M,comb,down_pileup,4,0.0,2.5,70,100,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0021662209182977676 
M,comb,down_pileup,4,0.0,2.5,100,140,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00021234905580058694 
M,comb,down_pileup,4,0.0,2.5,140,200,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.00043263149564154446 
M,comb,down_pileup,4,0.0,2.5,200,300,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0020238240249454975 
M,comb,down_pileup,4,0.0,2.5,300,600,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0044752703979611397 
M,comb,down_pileup,4,0.0,2.5,600,1000,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0022943203803151846 
M,comb,down_pileup,5,0.0,2.5,20,30,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0057496447116136551 
M,comb,down_pileup,5,0.0,2.5,30,50,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0036277023609727621 
M,comb,down_pileup,5,0.0,2.5,50,70,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.0014085064176470041 
M,comb,down_pileup,5,0.0,2.5,70,100,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00072207360062748194 
M,comb,down_pileup,5,0.0,2.5,100,140,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-7.0783018600195646e-05 
M,comb,down_pileup,5,0.0,2.5,140,200,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.00014421049854718149 
M,comb,down_pileup,5,0.0,2.5,200,300,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.00067460804712027311 
M,comb,down_pileup,5,0.0,2.5,300,600,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0014917568769305944 
M,comb,down_pileup,5,0.0,2.5,600,1000,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))-0.00076477346010506153 
M,comb,down_qcdscale,4,0.0,2.5,20,30,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0026449090801179409 
M,comb,down_qcdscale,4,0.0,2.5,30,50,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0016352258389815688 
M,comb,down_qcdscale,4,0.0,2.5,50,70,0,1,0.927444+0.00257499*log(x+19)*log(x+18)*(3-0.459693*log(x+18))- -0.0011198522988706827 
